home,away,result,year
fortaleza,paraná,2.0,2006
internacional,figueirense,1.0,2006
sãopaulo,sãocaetano,0.0,2006
palmeiras,santacruz,0.0,2006
cruzeiro,flamengo,0.0,2006
vasco,corinthians,1.0,2006
pontepreta,grêmio,2.0,2006
fluminense,santos,0.0,2006
juventude,botafogo,0.0,2006
cruzeiro,pontepreta,0.0,2006
paraná,figueirense,2.0,2006
juventude,santacruz,0.0,2006
sãopaulo,palmeiras,0.0,2006
sãocaetano,atléticopr,0.0,2006
fortaleza,fluminense,1.0,2006
flamengo,santos,2.0,2006
botafogo,vasco,0.0,2006
grêmio,goiás,0.0,2006
corinthians,internacional,1.0,2006
atléticopr,juventude,0.0,2006
figueirense,fortaleza,2.0,2006
pontepreta,paraná,1.0,2006
santos,corinthians,0.0,2006
internacional,cruzeiro,2.0,2006
santacruz,botafogo,2.0,2006
fluminense,flamengo,0.0,2006
palmeiras,grêmio,1.0,2006
goiás,sãocaetano,0.0,2006
vasco,sãopaulo,2.0,2006
cruzeiro,atléticopr,2.0,2006
fortaleza,vasco,2.0,2006
juventude,pontepreta,1.0,2006
sãocaetano,internacional,2.0,2006
sãopaulo,fluminense,0.0,2006
grêmio,santos,0.0,2006
flamengo,palmeiras,0.0,2006
botafogo,figueirense,1.0,2006
paraná,santacruz,0.0,2006
corinthians,goiás,1.0,2006
fluminense,internacional,1.0,2006
fortaleza,cruzeiro,1.0,2006
grêmio,sãocaetano,2.0,2006
corinthians,flamengo,1.0,2006
vasco,santacruz,0.0,2006
pontepreta,figueirense,0.0,2006
atléticopr,palmeiras,0.0,2006
goiás,paraná,1.0,2006
juventude,sãopaulo,2.0,2006
santos,botafogo,2.0,2006
internacional,pontepreta,0.0,2006
atléticopr,fortaleza,2.0,2006
fluminense,juventude,0.0,2006
sãopaulo,grêmio,0.0,2006
figueirense,santos,0.0,2006
sãocaetano,botafogo,2.0,2006
cruzeiro,corinthians,0.0,2006
santacruz,goiás,0.0,2006
flamengo,paraná,1.0,2006
palmeiras,vasco,0.0,2006
botafogo,pontepreta,0.0,2006
sãopaulo,figueirense,0.0,2006
grêmio,fluminense,2.0,2006
palmeiras,corinthians,0.0,2006
sãocaetano,santos,0.0,2006
cruzeiro,goiás,2.0,2006
fortaleza,santacruz,1.0,2006
paraná,atléticopr,0.0,2006
juventude,internacional,0.0,2006
flamengo,vasco,1.0,2006
figueirense,grêmio,0.0,2006
paraná,cruzeiro,0.0,2006
corinthians,fortaleza,2.0,2006
fluminense,sãocaetano,2.0,2006
pontepreta,sãopaulo,1.0,2006
vasco,atléticopr,0.0,2006
santacruz,flamengo,0.0,2006
santos,juventude,0.0,2006
internacional,botafogo,2.0,2006
goiás,palmeiras,1.0,2006
juventude,figueirense,0.0,2006
sãocaetano,pontepreta,2.0,2006
palmeiras,paraná,0.0,2006
sãopaulo,santos,1.0,2006
santacruz,corinthians,0.0,2006
vasco,cruzeiro,0.0,2006
atléticopr,flamengo,0.0,2006
goiás,fortaleza,2.0,2006
internacional,grêmio,2.0,2006
fluminense,botafogo,2.0,2006
figueirense,sãocaetano,2.0,2006
grêmio,juventude,0.0,2006
corinthians,atléticopr,0.0,2006
flamengo,goiás,0.0,2006
santos,internacional,0.0,2006
botafogo,sãopaulo,2.0,2006
paraná,vasco,0.0,2006
pontepreta,fluminense,0.0,2006
cruzeiro,santacruz,2.0,2006
fortaleza,palmeiras,2.0,2006
juventude,vasco,2.0,2006
sãocaetano,santacruz,0.0,2006
corinthians,figueirense,1.0,2006
flamengo,pontepreta,2.0,2006
botafogo,palmeiras,1.0,2006
grêmio,atléticopr,0.0,2006
cruzeiro,fluminense,1.0,2006
fortaleza,internacional,1.0,2006
sãopaulo,goiás,0.0,2006
paraná,santos,2.0,2006
pontepreta,fortaleza,1.0,2006
santacruz,grêmio,1.0,2006
vasco,sãocaetano,1.0,2006
goiás,botafogo,2.0,2006
figueirense,flamengo,2.0,2006
fluminense,corinthians,1.0,2006
santos,cruzeiro,0.0,2006
palmeiras,juventude,2.0,2006
internacional,paraná,0.0,2006
atléticopr,sãopaulo,2.0,2006
pontepreta,goiás,0.0,2006
flamengo,grêmio,0.0,2006
fluminense,santacruz,2.0,2006
santos,vasco,1.0,2006
fortaleza,juventude,0.0,2006
cruzeiro,sãopaulo,2.0,2006
figueirense,atléticopr,2.0,2006
paraná,sãocaetano,0.0,2006
internacional,palmeiras,2.0,2006
corinthians,botafogo,0.0,2006
atléticopr,pontepreta,0.0,2006
goiás,internacional,2.0,2006
palmeiras,fluminense,0.0,2006
botafogo,cruzeiro,0.0,2006
santacruz,santos,2.0,2006
juventude,corinthians,2.0,2006
sãocaetano,flamengo,2.0,2006
grêmio,fortaleza,0.0,2006
sãopaulo,paraná,0.0,2006
vasco,figueirense,0.0,2006
fluminense,atléticopr,1.0,2006
santos,goiás,0.0,2006
cruzeiro,sãocaetano,0.0,2006
flamengo,sãopaulo,2.0,2006
corinthians,grêmio,1.0,2006
internacional,vasco,1.0,2006
paraná,juventude,1.0,2006
pontepreta,palmeiras,2.0,2006
figueirense,santacruz,0.0,2006
fortaleza,botafogo,1.0,2006
grêmio,cruzeiro,0.0,2006
goiás,fluminense,0.0,2006
santacruz,internacional,1.0,2006
palmeiras,figueirense,2.0,2006
juventude,flamengo,0.0,2006
sãocaetano,corinthians,1.0,2006
atléticopr,santos,0.0,2006
botafogo,paraná,0.0,2006
sãopaulo,fortaleza,2.0,2006
vasco,pontepreta,2.0,2006
cruzeiro,figueirense,2.0,2006
flamengo,internacional,1.0,2006
santos,palmeiras,0.0,2006
grêmio,paraná,0.0,2006
sãocaetano,fortaleza,2.0,2006
atléticopr,botafogo,1.0,2006
goiás,juventude,0.0,2006
fluminense,vasco,2.0,2006
santacruz,sãopaulo,1.0,2006
corinthians,pontepreta,0.0,2006
pontepreta,santacruz,0.0,2006
vasco,grêmio,2.0,2006
palmeiras,sãocaetano,0.0,2006
juventude,cruzeiro,0.0,2006
sãopaulo,corinthians,2.0,2006
paraná,fluminense,0.0,2006
figueirense,goiás,2.0,2006
internacional,atléticopr,0.0,2006
botafogo,flamengo,1.0,2006
fortaleza,santos,2.0,2006
atléticopr,santacruz,0.0,2006
vasco,goiás,2.0,2006
corinthians,paraná,0.0,2006
cruzeiro,palmeiras,0.0,2006
sãopaulo,internacional,0.0,2006
grêmio,botafogo,0.0,2006
juventude,sãocaetano,0.0,2006
fluminense,figueirense,0.0,2006
pontepreta,santos,0.0,2006
fortaleza,flamengo,1.0,2006
grêmio,pontepreta,0.0,2006
figueirense,internacional,0.0,2006
botafogo,juventude,0.0,2006
paraná,fortaleza,0.0,2006
goiás,atléticopr,2.0,2006
santos,fluminense,2.0,2006
sãocaetano,sãopaulo,1.0,2006
corinthians,vasco,2.0,2006
flamengo,cruzeiro,0.0,2006
santacruz,palmeiras,0.0,2006
fluminense,fortaleza,1.0,2006
atléticopr,sãocaetano,0.0,2006
santos,flamengo,0.0,2006
palmeiras,sãopaulo,0.0,2006
figueirense,paraná,1.0,2006
internacional,corinthians,2.0,2006
santacruz,juventude,0.0,2006
pontepreta,cruzeiro,1.0,2006
vasco,botafogo,2.0,2006
goiás,grêmio,0.0,2006
fortaleza,figueirense,2.0,2006
juventude,atléticopr,0.0,2006
paraná,pontepreta,0.0,2006
flamengo,fluminense,0.0,2006
grêmio,palmeiras,0.0,2006
sãocaetano,goiás,1.0,2006
sãopaulo,vasco,0.0,2006
botafogo,santacruz,0.0,2006
corinthians,santos,1.0,2006
cruzeiro,internacional,0.0,2006
pontepreta,juventude,0.0,2006
vasco,fortaleza,0.0,2006
fluminense,sãopaulo,1.0,2006
palmeiras,flamengo,0.0,2006
santacruz,paraná,1.0,2006
atléticopr,cruzeiro,2.0,2006
internacional,sãocaetano,0.0,2006
goiás,corinthians,0.0,2006
santos,grêmio,0.0,2006
figueirense,botafogo,0.0,2006
cruzeiro,fortaleza,2.0,2006
sãopaulo,juventude,0.0,2006
botafogo,santos,0.0,2006
sãocaetano,grêmio,1.0,2006
paraná,goiás,0.0,2006
flamengo,corinthians,0.0,2006
internacional,fluminense,0.0,2006
figueirense,pontepreta,0.0,2006
palmeiras,atléticopr,2.0,2006
santacruz,vasco,1.0,2006
vasco,palmeiras,0.0,2006
goiás,santacruz,0.0,2006
santos,figueirense,0.0,2006
pontepreta,internacional,1.0,2006
grêmio,sãopaulo,2.0,2006
paraná,flamengo,1.0,2006
fortaleza,atléticopr,1.0,2006
corinthians,cruzeiro,0.0,2006
botafogo,sãocaetano,0.0,2006
juventude,fluminense,2.0,2006
corinthians,palmeiras,0.0,2006
vasco,flamengo,0.0,2006
fluminense,grêmio,1.0,2006
internacional,juventude,0.0,2006
santacruz,fortaleza,1.0,2006
atléticopr,paraná,0.0,2006
figueirense,sãopaulo,1.0,2006
pontepreta,botafogo,1.0,2006
goiás,cruzeiro,1.0,2006
santos,sãocaetano,0.0,2006
atléticopr,vasco,0.0,2006
palmeiras,goiás,1.0,2006
flamengo,santacruz,2.0,2006
grêmio,figueirense,1.0,2006
fortaleza,corinthians,1.0,2006
juventude,santos,0.0,2006
sãocaetano,fluminense,2.0,2006
botafogo,internacional,1.0,2006
sãopaulo,pontepreta,2.0,2006
cruzeiro,paraná,2.0,2006
figueirense,juventude,0.0,2006
flamengo,atléticopr,0.0,2006
cruzeiro,vasco,0.0,2006
santos,sãopaulo,1.0,2006
pontepreta,sãocaetano,1.0,2006
grêmio,internacional,1.0,2006
fortaleza,goiás,1.0,2006
corinthians,santacruz,0.0,2006
botafogo,fluminense,0.0,2006
paraná,palmeiras,0.0,2006
vasco,paraná,0.0,2006
sãocaetano,figueirense,0.0,2006
juventude,grêmio,1.0,2006
palmeiras,fortaleza,0.0,2006
internacional,santos,2.0,2006
atléticopr,corinthians,1.0,2006
goiás,flamengo,1.0,2006
fluminense,pontepreta,2.0,2006
sãopaulo,botafogo,0.0,2006
santacruz,cruzeiro,0.0,2006
santos,paraná,0.0,2006
internacional,fortaleza,0.0,2006
vasco,juventude,2.0,2006
fluminense,cruzeiro,0.0,2006
figueirense,corinthians,2.0,2006
pontepreta,flamengo,0.0,2006
goiás,sãopaulo,1.0,2006
atléticopr,grêmio,1.0,2006
palmeiras,botafogo,0.0,2006
santacruz,sãocaetano,1.0,2006
grêmio,santacruz,0.0,2006
flamengo,figueirense,1.0,2006
corinthians,fluminense,2.0,2006
paraná,internacional,0.0,2006
sãocaetano,vasco,1.0,2006
juventude,palmeiras,0.0,2006
botafogo,goiás,2.0,2006
cruzeiro,santos,2.0,2006
fortaleza,pontepreta,0.0,2006
sãopaulo,atléticopr,2.0,2006
botafogo,corinthians,2.0,2006
juventude,fortaleza,2.0,2006
grêmio,flamengo,0.0,2006
atléticopr,figueirense,1.0,2006
sãocaetano,paraná,1.0,2006
vasco,santos,2.0,2006
goiás,pontepreta,0.0,2006
sãopaulo,cruzeiro,0.0,2006
santacruz,fluminense,1.0,2006
palmeiras,internacional,1.0,2006
internacional,goiás,1.0,2006
flamengo,sãocaetano,0.0,2006
fluminense,palmeiras,2.0,2006
paraná,sãopaulo,2.0,2006
figueirense,vasco,2.0,2006
cruzeiro,botafogo,0.0,2006
pontepreta,atléticopr,2.0,2006
corinthians,juventude,0.0,2006
fortaleza,grêmio,0.0,2006
santos,santacruz,0.0,2006
figueirense,atléticopr,1.0,2007
sãopaulo,goiás,0.0,2007
fluminense,cruzeiro,2.0,2007
flamengo,palmeiras,1.0,2007
internacional,botafogo,1.0,2007
paraná,grêmio,0.0,2007
atléticomg,náutico,0.0,2007
corinthians,juventude,0.0,2007
américarn,vasco,1.0,2007
sport,santos,0.0,2007
juventude,paraná,1.0,2007
atléticopr,internacional,0.0,2007
santos,américarn,1.0,2007
cruzeiro,corinthians,1.0,2007
goiás,flamengo,1.0,2007
palmeiras,figueirense,0.0,2007
botafogo,atléticomg,0.0,2007
grêmio,fluminense,0.0,2007
náutico,sãopaulo,0.0,2007
vasco,sport,0.0,2007
américarn,figueirense,1.0,2007
corinthians,atléticomg,2.0,2007
fluminense,internacional,0.0,2007
sãopaulo,palmeiras,2.0,2007
atléticopr,santos,1.0,2007
grêmio,sport,0.0,2007
náutico,vasco,2.0,2007
cruzeiro,paraná,1.0,2007
goiás,juventude,0.0,2007
flamengo,botafogo,2.0,2007
atléticomg,atléticopr,2.0,2007
botafogo,grêmio,0.0,2007
figueirense,goiás,0.0,2007
santos,corinthians,2.0,2007
palmeiras,cruzeiro,1.0,2007
juventude,américarn,0.0,2007
sport,flamengo,2.0,2007
paraná,sãopaulo,1.0,2007
vasco,fluminense,2.0,2007
internacional,náutico,0.0,2007
palmeiras,botafogo,2.0,2007
náutico,paraná,2.0,2007
vasco,grêmio,0.0,2007
figueirense,flamengo,0.0,2007
fluminense,sport,0.0,2007
américarn,corinthians,1.0,2007
atléticopr,goiás,1.0,2007
sãopaulo,atléticomg,1.0,2007
internacional,santos,0.0,2007
cruzeiro,juventude,1.0,2007
grêmio,cruzeiro,1.0,2007
flamengo,internacional,2.0,2007
corinthians,paraná,2.0,2007
atléticomg,figueirense,0.0,2007
atléticopr,fluminense,2.0,2007
sãopaulo,vasco,0.0,2007
goiás,palmeiras,0.0,2007
botafogo,náutico,0.0,2007
sport,américarn,2.0,2007
juventude,santos,1.0,2007
paraná,sport,0.0,2007
juventude,figueirense,2.0,2007
santos,sãopaulo,1.0,2007
cruzeiro,atléticomg,0.0,2007
palmeiras,atléticopr,1.0,2007
américarn,fluminense,1.0,2007
internacional,grêmio,1.0,2007
náutico,goiás,1.0,2007
botafogo,corinthians,1.0,2007
vasco,flamengo,1.0,2007
figueirense,sãopaulo,2.0,2007
sport,náutico,0.0,2007
santos,grêmio,2.0,2007
cruzeiro,vasco,0.0,2007
américarn,goiás,1.0,2007
internacional,atléticomg,2.0,2007
paraná,atléticopr,2.0,2007
fluminense,botafogo,1.0,2007
corinthians,palmeiras,1.0,2007
flamengo,juventude,0.0,2007
palmeiras,américarn,0.0,2007
sãopaulo,internacional,0.0,2007
figueirense,cruzeiro,0.0,2007
grêmio,juventude,0.0,2007
atléticopr,náutico,2.0,2007
fluminense,paraná,2.0,2007
goiás,botafogo,2.0,2007
sport,corinthians,0.0,2007
atléticomg,flamengo,2.0,2007
vasco,santos,0.0,2007
paraná,américarn,1.0,2007
santos,cruzeiro,0.0,2007
corinthians,fluminense,2.0,2007
atléticomg,grêmio,1.0,2007
botafogo,atléticopr,0.0,2007
goiás,sport,0.0,2007
internacional,figueirense,0.0,2007
náutico,palmeiras,1.0,2007
juventude,vasco,0.0,2007
flamengo,sãopaulo,0.0,2007
paraná,figueirense,1.0,2007
juventude,náutico,2.0,2007
vasco,atléticopr,0.0,2007
santos,botafogo,0.0,2007
sport,atléticomg,0.0,2007
grêmio,palmeiras,2.0,2007
cruzeiro,goiás,0.0,2007
américarn,internacional,1.0,2007
corinthians,sãopaulo,2.0,2007
fluminense,flamengo,1.0,2007
botafogo,vasco,0.0,2007
figueirense,sport,1.0,2007
atléticomg,américarn,0.0,2007
atléticopr,juventude,0.0,2007
internacional,corinthians,0.0,2007
náutico,cruzeiro,1.0,2007
sãopaulo,fluminense,1.0,2007
flamengo,paraná,1.0,2007
goiás,grêmio,2.0,2007
palmeiras,santos,2.0,2007
juventude,internacional,0.0,2007
américarn,atléticopr,0.0,2007
vasco,atléticomg,0.0,2007
corinthians,náutico,1.0,2007
fluminense,goiás,0.0,2007
grêmio,flamengo,0.0,2007
cruzeiro,sãopaulo,1.0,2007
paraná,palmeiras,0.0,2007
sport,botafogo,2.0,2007
santos,figueirense,0.0,2007
atléticopr,cruzeiro,2.0,2007
goiás,santos,0.0,2007
náutico,grêmio,1.0,2007
flamengo,américarn,0.0,2007
palmeiras,vasco,0.0,2007
figueirense,corinthians,2.0,2007
internacional,paraná,0.0,2007
botafogo,juventude,0.0,2007
atléticomg,fluminense,0.0,2007
sãopaulo,sport,0.0,2007
santos,náutico,1.0,2007
vasco,goiás,0.0,2007
grêmio,atléticopr,2.0,2007
corinthians,flamengo,2.0,2007
paraná,atléticomg,1.0,2007
juventude,palmeiras,2.0,2007
sport,internacional,1.0,2007
cruzeiro,botafogo,0.0,2007
américarn,sãopaulo,1.0,2007
fluminense,figueirense,2.0,2007
náutico,fluminense,2.0,2007
goiás,paraná,0.0,2007
palmeiras,sport,1.0,2007
botafogo,américarn,0.0,2007
atléticomg,santos,1.0,2007
atléticopr,corinthians,2.0,2007
internacional,vasco,1.0,2007
sãopaulo,juventude,0.0,2007
figueirense,grêmio,0.0,2007
flamengo,cruzeiro,0.0,2007
sport,atléticopr,0.0,2007
américarn,náutico,1.0,2007
corinthians,goiás,0.0,2007
santos,flamengo,0.0,2007
cruzeiro,internacional,0.0,2007
fluminense,palmeiras,1.0,2007
juventude,atléticomg,1.0,2007
grêmio,sãopaulo,1.0,2007
vasco,figueirense,2.0,2007
paraná,botafogo,2.0,2007
cruzeiro,sport,0.0,2007
juventude,fluminense,2.0,2007
náutico,figueirense,0.0,2007
goiás,atléticomg,0.0,2007
atléticopr,flamengo,0.0,2007
botafogo,sãopaulo,1.0,2007
vasco,corinthians,0.0,2007
grêmio,américarn,0.0,2007
palmeiras,internacional,2.0,2007
santos,paraná,0.0,2007
sport,juventude,0.0,2007
sãopaulo,atléticopr,0.0,2007
flamengo,náutico,0.0,2007
corinthians,grêmio,0.0,2007
atléticomg,palmeiras,1.0,2007
figueirense,botafogo,2.0,2007
internacional,goiás,0.0,2007
américarn,cruzeiro,1.0,2007
fluminense,santos,0.0,2007
paraná,vasco,2.0,2007
santos,sport,0.0,2007
atléticopr,figueirense,2.0,2007
grêmio,paraná,0.0,2007
palmeiras,flamengo,0.0,2007
náutico,atléticomg,1.0,2007
juventude,corinthians,2.0,2007
vasco,américarn,0.0,2007
botafogo,internacional,2.0,2007
cruzeiro,fluminense,0.0,2007
goiás,sãopaulo,2.0,2007
corinthians,cruzeiro,1.0,2007
fluminense,grêmio,2.0,2007
internacional,atléticopr,0.0,2007
atléticomg,botafogo,1.0,2007
sãopaulo,náutico,0.0,2007
paraná,juventude,0.0,2007
figueirense,palmeiras,1.0,2007
américarn,santos,1.0,2007
sport,vasco,2.0,2007
flamengo,goiás,0.0,2007
paraná,cruzeiro,2.0,2007
juventude,goiás,0.0,2007
botafogo,flamengo,2.0,2007
figueirense,américarn,0.0,2007
palmeiras,sãopaulo,1.0,2007
atléticomg,corinthians,0.0,2007
sport,grêmio,0.0,2007
internacional,fluminense,1.0,2007
santos,atléticopr,0.0,2007
vasco,náutico,0.0,2007
sãopaulo,paraná,0.0,2007
flamengo,sport,2.0,2007
américarn,juventude,1.0,2007
corinthians,santos,0.0,2007
cruzeiro,palmeiras,0.0,2007
atléticopr,atléticomg,0.0,2007
grêmio,botafogo,0.0,2007
goiás,figueirense,0.0,2007
fluminense,vasco,2.0,2007
náutico,internacional,2.0,2007
corinthians,américarn,0.0,2007
goiás,atléticopr,1.0,2007
flamengo,figueirense,0.0,2007
juventude,cruzeiro,0.0,2007
santos,internacional,0.0,2007
atléticomg,sãopaulo,2.0,2007
grêmio,vasco,0.0,2007
paraná,náutico,1.0,2007
botafogo,palmeiras,2.0,2007
sport,fluminense,1.0,2007
figueirense,atléticomg,0.0,2007
internacional,flamengo,0.0,2007
vasco,sãopaulo,1.0,2007
cruzeiro,grêmio,0.0,2007
santos,juventude,0.0,2007
paraná,corinthians,0.0,2007
fluminense,atléticopr,0.0,2007
américarn,sport,2.0,2007
palmeiras,goiás,0.0,2007
náutico,botafogo,0.0,2007
goiás,náutico,1.0,2007
fluminense,américarn,0.0,2007
sãopaulo,santos,0.0,2007
corinthians,botafogo,1.0,2007
atléticopr,palmeiras,0.0,2007
sport,paraná,0.0,2007
atléticomg,cruzeiro,1.0,2007
figueirense,juventude,0.0,2007
flamengo,vasco,2.0,2007
grêmio,internacional,0.0,2007
sãopaulo,figueirense,0.0,2007
grêmio,santos,0.0,2007
goiás,américarn,2.0,2007
juventude,flamengo,2.0,2007
náutico,sport,0.0,2007
palmeiras,corinthians,0.0,2007
atléticomg,internacional,2.0,2007
atléticopr,paraná,0.0,2007
botafogo,fluminense,1.0,2007
vasco,cruzeiro,1.0,2007
náutico,atléticopr,0.0,2007
corinthians,sport,1.0,2007
flamengo,atléticomg,0.0,2007
santos,vasco,0.0,2007
botafogo,goiás,1.0,2007
internacional,sãopaulo,1.0,2007
juventude,grêmio,1.0,2007
cruzeiro,figueirense,1.0,2007
américarn,palmeiras,2.0,2007
paraná,fluminense,0.0,2007
sãopaulo,flamengo,2.0,2007
palmeiras,náutico,0.0,2007
sport,goiás,0.0,2007
grêmio,atléticomg,2.0,2007
vasco,juventude,1.0,2007
atléticopr,botafogo,0.0,2007
fluminense,corinthians,2.0,2007
cruzeiro,santos,1.0,2007
américarn,paraná,0.0,2007
figueirense,internacional,2.0,2007
palmeiras,grêmio,0.0,2007
botafogo,santos,1.0,2007
náutico,juventude,0.0,2007
sãopaulo,corinthians,1.0,2007
atléticopr,vasco,0.0,2007
atléticomg,sport,0.0,2007
internacional,américarn,0.0,2007
goiás,cruzeiro,2.0,2007
figueirense,paraná,0.0,2007
flamengo,fluminense,1.0,2007
sport,figueirense,2.0,2007
cruzeiro,náutico,2.0,2007
juventude,atléticopr,2.0,2007
corinthians,internacional,2.0,2007
paraná,flamengo,1.0,2007
fluminense,sãopaulo,2.0,2007
américarn,atléticomg,1.0,2007
santos,palmeiras,2.0,2007
grêmio,goiás,0.0,2007
vasco,botafogo,0.0,2007
palmeiras,paraná,0.0,2007
goiás,fluminense,0.0,2007
botafogo,sport,0.0,2007
náutico,corinthians,0.0,2007
atléticomg,vasco,0.0,2007
sãopaulo,cruzeiro,0.0,2007
atléticopr,américarn,0.0,2007
figueirense,santos,0.0,2007
internacional,juventude,0.0,2007
flamengo,grêmio,0.0,2007
fluminense,atléticomg,2.0,2007
cruzeiro,atléticopr,2.0,2007
santos,goiás,0.0,2007
sport,sãopaulo,1.0,2007
américarn,flamengo,1.0,2007
grêmio,náutico,0.0,2007
corinthians,figueirense,0.0,2007
paraná,internacional,0.0,2007
juventude,botafogo,2.0,2007
vasco,palmeiras,2.0,2007
atléticopr,grêmio,0.0,2007
figueirense,fluminense,1.0,2007
atléticomg,paraná,2.0,2007
goiás,vasco,1.0,2007
náutico,santos,1.0,2007
flamengo,corinthians,0.0,2007
sãopaulo,américarn,0.0,2007
botafogo,cruzeiro,0.0,2007
palmeiras,juventude,1.0,2007
internacional,sport,2.0,2007
paraná,goiás,0.0,2007
fluminense,náutico,0.0,2007
grêmio,figueirense,1.0,2007
santos,atléticomg,2.0,2007
cruzeiro,flamengo,0.0,2007
corinthians,atléticopr,2.0,2007
américarn,botafogo,2.0,2007
sport,palmeiras,0.0,2007
vasco,internacional,1.0,2007
juventude,sãopaulo,0.0,2007
botafogo,paraná,0.0,2007
náutico,américarn,0.0,2007
internacional,cruzeiro,0.0,2007
goiás,corinthians,2.0,2007
figueirense,vasco,2.0,2007
atléticopr,sport,2.0,2007
atléticomg,juventude,0.0,2007
sãopaulo,grêmio,0.0,2007
flamengo,santos,0.0,2007
palmeiras,fluminense,0.0,2007
américarn,grêmio,1.0,2007
fluminense,juventude,0.0,2007
sãopaulo,botafogo,2.0,2007
internacional,palmeiras,0.0,2007
paraná,santos,1.0,2007
sport,cruzeiro,0.0,2007
flamengo,atléticopr,0.0,2007
atléticomg,goiás,0.0,2007
figueirense,náutico,0.0,2007
corinthians,vasco,1.0,2007
atléticopr,sãopaulo,0.0,2007
santos,fluminense,1.0,2007
náutico,flamengo,0.0,2007
palmeiras,atléticomg,1.0,2007
cruzeiro,américarn,0.0,2007
grêmio,corinthians,2.0,2007
goiás,internacional,0.0,2007
vasco,paraná,0.0,2007
botafogo,figueirense,2.0,2007
juventude,sport,0.0,2007
náutico,goiás,0.0,2008
sãopaulo,grêmio,1.0,2008
vitória,cruzeiro,1.0,2008
coritiba,palmeiras,0.0,2008
internacional,vasco,0.0,2008
botafogo,sport,0.0,2008
ipatinga,atléticopr,1.0,2008
portuguesa,figueirense,2.0,2008
atléticomg,fluminense,2.0,2008
flamengo,santos,0.0,2008
cruzeiro,botafogo,0.0,2008
sport,vitória,2.0,2008
vasco,portuguesa,0.0,2008
grêmio,flamengo,2.0,2008
atléticopr,sãopaulo,2.0,2008
fluminense,náutico,1.0,2008
goiás,atléticomg,2.0,2008
figueirense,coritiba,0.0,2008
palmeiras,internacional,0.0,2008
santos,ipatinga,0.0,2008
grêmio,náutico,0.0,2008
flamengo,internacional,0.0,2008
vitória,figueirense,0.0,2008
cruzeiro,santos,0.0,2008
sãopaulo,coritiba,2.0,2008
sport,fluminense,0.0,2008
goiás,ipatinga,2.0,2008
atléticopr,atléticomg,2.0,2008
portuguesa,palmeiras,2.0,2008
botafogo,vasco,2.0,2008
vasco,grêmio,0.0,2008
internacional,sport,2.0,2008
figueirense,goiás,2.0,2008
santos,sãopaulo,2.0,2008
coritiba,cruzeiro,2.0,2008
náutico,botafogo,0.0,2008
ipatinga,vitória,0.0,2008
palmeiras,atléticopr,0.0,2008
atléticomg,portuguesa,0.0,2008
fluminense,flamengo,1.0,2008
sãopaulo,atléticomg,0.0,2008
flamengo,figueirense,0.0,2008
portuguesa,internacional,0.0,2008
grêmio,fluminense,0.0,2008
sport,palmeiras,0.0,2008
atléticopr,goiás,0.0,2008
botafogo,coritiba,0.0,2008
cruzeiro,vasco,0.0,2008
vitória,santos,0.0,2008
fluminense,santos,2.0,2008
palmeiras,cruzeiro,0.0,2008
atléticomg,ipatinga,0.0,2008
flamengo,sãopaulo,1.0,2008
internacional,botafogo,0.0,2008
figueirense,sport,0.0,2008
portuguesa,atléticopr,0.0,2008
coritiba,vitória,2.0,2008
náutico,vasco,2.0,2008
goiás,grêmio,1.0,2008
botafogo,portuguesa,1.0,2008
sãopaulo,sport,0.0,2008
cruzeiro,figueirense,0.0,2008
coritiba,fluminense,0.0,2008
ipatinga,flamengo,1.0,2008
vitória,internacional,0.0,2008
vasco,palmeiras,1.0,2008
grêmio,atléticopr,0.0,2008
santos,goiás,1.0,2008
náutico,atléticomg,0.0,2008
vasco,ipatinga,0.0,2008
vitória,goiás,0.0,2008
portuguesa,santos,2.0,2008
cruzeiro,sãopaulo,2.0,2008
figueirense,atléticomg,2.0,2008
sport,flamengo,1.0,2008
atléticopr,coritiba,2.0,2008
grêmio,internacional,2.0,2008
fluminense,botafogo,2.0,2008
palmeiras,náutico,0.0,2008
sport,cruzeiro,0.0,2008
atléticopr,santos,0.0,2008
flamengo,náutico,0.0,2008
figueirense,vasco,0.0,2008
portuguesa,vitória,1.0,2008
atléticomg,palmeiras,2.0,2008
internacional,coritiba,0.0,2008
botafogo,grêmio,0.0,2008
sãopaulo,ipatinga,2.0,2008
goiás,fluminense,0.0,2008
internacional,goiás,0.0,2008
coritiba,portuguesa,0.0,2008
fluminense,atléticopr,0.0,2008
vitória,botafogo,0.0,2008
atléticomg,flamengo,2.0,2008
santos,grêmio,2.0,2008
náutico,sãopaulo,0.0,2008
palmeiras,figueirense,2.0,2008
ipatinga,cruzeiro,2.0,2008
vasco,sport,0.0,2008
fluminense,vitória,0.0,2008
goiás,coritiba,2.0,2008
sãopaulo,palmeiras,0.0,2008
cruzeiro,atléticomg,0.0,2008
atléticopr,internacional,2.0,2008
santos,botafogo,2.0,2008
ipatinga,figueirense,1.0,2008
grêmio,portuguesa,0.0,2008
náutico,sport,1.0,2008
flamengo,vasco,0.0,2008
sport,grêmio,2.0,2008
botafogo,ipatinga,0.0,2008
figueirense,santos,0.0,2008
portuguesa,náutico,0.0,2008
cruzeiro,atléticopr,0.0,2008
palmeiras,fluminense,0.0,2008
vitória,sãopaulo,1.0,2008
vasco,goiás,2.0,2008
