home,away,result,year,home previous,away previous
américamg,figueirense,2.0,2011,0.0,1.0
sãopaulo,atléticogo,2.0,2011,2.0,0.0
flamengo,ceará,2.0,2011,3.0,3.0
fluminense,palmeira,0.0,2011,1.0,2.0
bahia,coritiba,2.0,2011,0.0,3.0
corinthians,cruzeiro,1.0,2011,4.0,3.0
atléticomg,vasco,1.0,2011,1.0,3.0
grêmio,santos,0.0,2011,1.0,3.0
corinthians,internacional,0.0,2011,4.0,3.0
atléticogo,cruzeiro,0.0,2011,0.0,3.0
botafogo,avaí,0.0,2011,1.0,1.0
grêmio,américamg,2.0,2011,2.0,0.0
atléticomg,fluminense,0.0,2011,1.0,2.0
figueirense,palmeira,1.0,2011,0.0,2.0
coritiba,sãopaulo,1.0,2011,3.0,2.0
santos,flamengo,1.0,2011,2.0,2.0
vasco,bahia,2.0,2011,3.0,0.0
ceará,atléticopr,0.0,2011,2.0,1.0
flamengo,grêmio,0.0,2011,3.0,2.0
cruzeiro,botafogo,1.0,2011,3.0,1.0
palmeira,atléticomg,0.0,2011,2.0,2.0
sãopaulo,vasco,1.0,2011,3.0,3.0
fluminense,ceará,0.0,2011,1.0,3.0
internacional,atléticogo,2.0,2011,1.0,1.0
avaí,corinthians,0.0,2011,1.0,3.0
atléticopr,santos,0.0,2011,1.0,2.0
américamg,coritiba,1.0,2011,0.0,1.0
bahia,figueirense,0.0,2011,0.0,0.0
corinthians,américamg,0.0,2011,3.0,0.0
grêmio,atléticomg,2.0,2011,2.0,2.0
figueirense,botafogo,0.0,2011,0.0,2.0
ceará,avaí,1.0,2011,2.0,2.0
coritiba,palmeira,2.0,2011,2.0,3.0
cruzeiro,flamengo,1.0,2011,2.0,3.0
vasco,santos,0.0,2011,3.0,1.0
fluminense,internacional,0.0,2011,2.0,1.0
sãopaulo,bahia,0.0,2011,2.0,1.0
atléticogo,atléticopr,1.0,2011,1.0,2.0
palmeira,grêmio,2.0,2011,2.0,1.0
flamengo,coritiba,0.0,2011,3.0,2.0
atléticomg,figueirense,1.0,2011,1.0,1.0
atléticopr,corinthians,2.0,2011,3.0,3.0
américamg,fluminense,0.0,2011,0.0,3.0
santos,ceará,0.0,2011,0.0,1.0
internacional,cruzeiro,0.0,2011,1.0,2.0
botafogo,vasco,0.0,2011,2.0,3.0
bahia,atléticogo,0.0,2011,1.0,1.0
avaí,sãopaulo,1.0,2011,2.0,2.0
sãopaulo,atléticopr,2.0,2011,3.0,3.0
cruzeiro,avaí,0.0,2011,1.0,2.0
atléticogo,santos,0.0,2011,1.0,1.0
botafogo,américamg,0.0,2011,3.0,1.0
vasco,palmeira,0.0,2011,3.0,2.0
figueirense,flamengo,2.0,2011,2.0,4.0
coritiba,atléticomg,0.0,2011,1.0,1.0
corinthians,ceará,2.0,2011,2.0,1.0
bahia,internacional,2.0,2011,2.0,1.0
grêmio,fluminense,0.0,2011,1.0,2.0
fluminense,figueirense,0.0,2011,2.0,2.0
avaí,vasco,1.0,2011,2.0,3.0
atléticopr,cruzeiro,0.0,2011,2.0,1.0
ceará,grêmio,0.0,2011,1.0,1.0
internacional,botafogo,0.0,2011,1.0,3.0
atléticomg,corinthians,1.0,2011,0.0,1.0
santos,coritiba,1.0,2011,1.0,2.0
flamengo,atléticogo,1.0,2011,4.0,1.0
palmeira,bahia,2.0,2011,1.0,2.0
américamg,sãopaulo,2.0,2011,1.0,2.0
corinthians,figueirense,1.0,2011,2.0,2.0
botafogo,atléticomg,0.0,2011,3.0,0.0
cruzeiro,ceará,0.0,2011,1.0,1.0
avaí,coritiba,2.0,2011,2.0,3.0
atléticogo,grêmio,0.0,2011,2.0,1.0
internacional,flamengo,2.0,2011,2.0,2.0
sãopaulo,palmeira,2.0,2011,2.0,0.0
vasco,fluminense,2.0,2011,3.0,2.0
bahia,santos,1.0,2011,2.0,1.0
atléticopr,américamg,2.0,2011,2.0,1.0
fluminense,botafogo,1.0,2011,2.0,3.0
coritiba,atléticopr,2.0,2011,2.0,2.0
américamg,atléticogo,1.0,2011,1.0,3.0
ceará,bahia,0.0,2011,1.0,1.0
palmeira,corinthians,0.0,2011,0.0,1.0
santos,sãopaulo,2.0,2011,2.0,2.0
flamengo,vasco,2.0,2011,1.0,3.0
grêmio,internacional,0.0,2011,1.0,2.0
atléticomg,cruzeiro,1.0,2011,0.0,2.0
figueirense,avaí,1.0,2011,2.0,0.0
corinthians,grêmio,0.0,2011,1.0,2.0
vasco,ceará,0.0,2011,2.0,2.0
cruzeiro,figueirense,1.0,2011,3.0,2.0
atléticopr,atléticomg,1.0,2011,1.0,0.0
atléticogo,coritiba,0.0,2011,4.0,2.0
avaí,flamengo,0.0,2011,1.0,0.0
botafogo,palmeira,0.0,2011,4.0,1.0
internacional,santos,2.0,2011,1.0,1.0
sãopaulo,fluminense,1.0,2011,1.0,1.0
bahia,américamg,2.0,2011,0.0,0.0
fluminense,atléticogo,0.0,2011,2.0,5.0
atléticomg,avaí,0.0,2011,1.0,2.0
figueirense,sãopaulo,1.0,2011,2.0,0.0
coritiba,corinthians,0.0,2011,2.0,2.0
américamg,vasco,0.0,2011,0.0,3.0
grêmio,atléticopr,0.0,2011,2.0,1.0
palmeira,cruzeiro,2.0,2011,1.0,2.0
flamengo,bahia,1.0,2011,0.0,0.0
ceará,internacional,2.0,2011,2.0,1.0
santos,botafogo,0.0,2011,1.0,3.0
sãopaulo,atléticomg,0.0,2011,1.0,2.0
botafogo,ceará,0.0,2011,3.0,2.0
internacional,américamg,0.0,2011,1.0,1.0
avaí,santos,1.0,2011,2.0,2.0
atléticopr,palmeira,2.0,2011,0.0,1.0
atléticogo,figueirense,2.0,2011,4.0,2.0
cruzeiro,fluminense,1.0,2011,2.0,2.0
vasco,coritiba,0.0,2011,1.0,1.0
bahia,grêmio,1.0,2011,1.0,2.0
corinthians,flamengo,0.0,2011,1.0,0.0
santos,cruzeiro,0.0,2011,3.0,2.0
américamg,avaí,2.0,2011,1.0,2.0
ceará,atléticogo,2.0,2011,1.0,3.0
coritiba,botafogo,0.0,2011,1.0,3.0
figueirense,vasco,2.0,2011,1.0,2.0
fluminense,corinthians,0.0,2011,3.0,2.0
palmeira,internacional,1.0,2011,1.0,1.0
grêmio,sãopaulo,0.0,2011,3.0,2.0
atléticomg,bahia,0.0,2011,2.0,1.0
flamengo,atléticopr,1.0,2011,0.0,0.0
atléticogo,atléticomg,0.0,2011,2.0,3.0
vasco,grêmio,0.0,2011,2.0,4.0
sãopaulo,ceará,0.0,2011,2.0,1.0
corinthians,santos,1.0,2011,2.0,3.0
bahia,fluminense,0.0,2011,1.0,4.0
botafogo,flamengo,2.0,2011,2.0,0.0
atléticopr,figueirense,2.0,2011,1.0,1.0
avaí,palmeira,2.0,2011,2.0,0.0
cruzeiro,américamg,2.0,2011,1.0,1.0
internacional,coritiba,2.0,2011,2.0,2.0
fluminense,avaí,0.0,2011,4.0,1.0
coritiba,cruzeiro,0.0,2011,2.0,0.0
américamg,santos,1.0,2011,1.0,4.0
bahia,atléticopr,0.0,2011,2.0,1.0
figueirense,internacional,2.0,2011,0.0,2.0
atléticomg,flamengo,2.0,2011,2.0,0.0
sãopaulo,corinthians,2.0,2011,3.0,1.0
vasco,atléticogo,2.0,2011,2.0,1.0
grêmio,botafogo,1.0,2011,3.0,1.0
palmeira,ceará,0.0,2011,0.0,0.0
atléticopr,fluminense,2.0,2011,1.0,4.0
flamengo,américamg,0.0,2011,0.0,1.0
santos,figueirense,1.0,2011,5.0,0.0
cruzeiro,vasco,1.0,2011,0.0,2.0
avaí,grêmio,1.0,2011,0.0,3.0
botafogo,sãopaulo,2.0,2011,2.0,2.0
internacional,atléticomg,0.0,2011,2.0,1.0
corinthians,bahia,0.0,2011,1.0,3.0
atléticogo,palmeira,2.0,2011,1.0,1.0
ceará,coritiba,0.0,2011,0.0,2.0
palmeira,américamg,2.0,2011,1.0,0.0
fluminense,santos,0.0,2011,3.0,4.0
bahia,avaí,0.0,2011,2.0,0.0
sãopaulo,flamengo,1.0,2011,1.0,1.0
vasco,corinthians,2.0,2011,3.0,2.0
atléticomg,ceará,2.0,2011,1.0,1.0
figueirense,coritiba,2.0,2011,1.0,2.0
atléticopr,internacional,0.0,2011,1.0,2.0
atléticogo,botafogo,0.0,2011,1.0,1.0
grêmio,cruzeiro,0.0,2011,2.0,0.0
cruzeiro,sãopaulo,2.0,2011,0.0,1.0
coritiba,grêmio,0.0,2011,2.0,3.0
américamg,atléticomg,2.0,2011,0.0,1.0
botafogo,bahia,2.0,2011,1.0,3.0
internacional,vasco,0.0,2011,2.0,2.0
santos,palmeira,0.0,2011,2.0,1.0
flamengo,fluminense,0.0,2011,2.0,2.0
corinthians,atléticogo,0.0,2011,1.0,2.0
ceará,figueirense,2.0,2011,1.0,1.0
avaí,atléticopr,0.0,2011,0.0,2.0
sãopaulo,internacional,2.0,2011,1.0,2.0
grêmio,figueirense,1.0,2011,2.0,1.0
avaí,atléticogo,2.0,2011,1.0,1.0
américamg,ceará,0.0,2011,0.0,1.0
bahia,cruzeiro,2.0,2011,3.0,0.0
flamengo,palmeira,2.0,2011,3.0,1.0
corinthians,botafogo,1.0,2011,2.0,1.0
fluminense,coritiba,0.0,2011,2.0,2.0
atléticomg,santos,0.0,2011,0.0,2.0
atléticopr,vasco,2.0,2011,1.0,1.0
figueirense,américamg,0.0,2011,2.0,1.0
ceará,flamengo,1.0,2011,1.0,3.0
palmeira,fluminense,1.0,2011,1.0,2.0
santos,grêmio,1.0,2011,1.0,2.0
botafogo,atléticopr,0.0,2011,2.0,1.0
internacional,avaí,0.0,2011,2.0,1.0
cruzeiro,corinthians,1.0,2011,0.0,2.0
vasco,atléticomg,0.0,2011,1.0,1.0
coritiba,bahia,2.0,2011,1.0,1.0
atléticogo,sãopaulo,0.0,2011,1.0,0.0
palmeira,figueirense,1.0,2011,0.0,3.0
fluminense,atléticomg,1.0,2011,3.0,1.0
avaí,botafogo,0.0,2011,1.0,2.0
américamg,grêmio,2.0,2011,1.0,3.0
bahia,vasco,1.0,2011,1.0,1.0
atléticopr,ceará,0.0,2011,1.0,1.0
internacional,corinthians,2.0,2011,3.0,3.0
sãopaulo,coritiba,2.0,2011,0.0,1.0
flamengo,santos,2.0,2011,3.0,1.0
cruzeiro,atléticogo,0.0,2011,0.0,2.0
santos,atléticopr,0.0,2011,1.0,2.0
botafogo,cruzeiro,0.0,2011,2.0,1.0
ceará,fluminense,1.0,2011,0.0,2.0
corinthians,avaí,0.0,2011,2.0,2.0
figueirense,bahia,0.0,2011,3.0,0.0
grêmio,flamengo,0.0,2011,2.0,2.0
vasco,sãopaulo,2.0,2011,2.0,0.0
atléticomg,palmeira,0.0,2011,2.0,0.0
coritiba,américamg,0.0,2011,1.0,1.0
atléticogo,internacional,1.0,2011,1.0,2.0
botafogo,figueirense,1.0,2011,3.0,4.0
atléticomg,grêmio,0.0,2011,3.0,2.0
bahia,sãopaulo,0.0,2011,0.0,0.0
avaí,ceará,1.0,2011,2.0,0.0
américamg,corinthians,0.0,2011,1.0,3.0
santos,vasco,0.0,2011,2.0,2.0
flamengo,cruzeiro,0.0,2011,2.0,1.0
internacional,fluminense,1.0,2011,2.0,3.0
palmeira,coritiba,1.0,2011,0.0,1.0
atléticopr,atléticogo,0.0,2011,1.0,1.0
sãopaulo,avaí,0.0,2011,0.0,1.0
fluminense,américamg,1.0,2011,4.0,2.0
figueirense,atléticomg,0.0,2011,4.0,4.0
ceará,santos,1.0,2011,1.0,2.0
coritiba,flamengo,0.0,2011,2.0,2.0
grêmio,palmeira,2.0,2011,2.0,0.0
corinthians,atléticopr,0.0,2011,2.0,2.0
atléticogo,bahia,1.0,2011,1.0,1.0
cruzeiro,internacional,0.0,2011,1.0,2.0
vasco,botafogo,0.0,2011,2.0,2.0
fluminense,grêmio,0.0,2011,3.0,2.0
internacional,bahia,0.0,2011,2.0,2.0
atléticopr,sãopaulo,0.0,2011,2.0,1.0
américamg,botafogo,0.0,2011,2.0,2.0
ceará,corinthians,1.0,2011,1.0,3.0
avaí,cruzeiro,2.0,2011,1.0,2.0
palmeira,vasco,2.0,2011,0.0,3.0
santos,atléticogo,2.0,2011,3.0,1.0
flamengo,figueirense,2.0,2011,1.0,4.0
atléticomg,coritiba,0.0,2011,3.0,3.0
grêmio,ceará,1.0,2011,1.0,1.0
sãopaulo,américamg,0.0,2011,1.0,3.0
vasco,avaí,0.0,2011,2.0,1.0
botafogo,internacional,1.0,2011,1.0,2.0
atléticogo,flamengo,2.0,2011,0.0,1.0
cruzeiro,atléticopr,2.0,2011,2.0,3.0
corinthians,atléticomg,0.0,2011,3.0,3.0
figueirense,fluminense,1.0,2011,3.0,3.0
coritiba,santos,0.0,2011,3.0,3.0
bahia,palmeira,1.0,2011,2.0,0.0
palmeira,sãopaulo,0.0,2011,1.0,2.0
santos,bahia,2.0,2011,2.0,2.0
flamengo,internacional,0.0,2011,1.0,3.0
fluminense,vasco,1.0,2011,3.0,2.0
grêmio,atléticogo,2.0,2011,1.0,0.0
atléticomg,botafogo,0.0,2011,3.0,0.0
figueirense,corinthians,1.0,2011,2.0,3.0
coritiba,avaí,0.0,2011,4.0,0.0
américamg,atléticopr,0.0,2011,3.0,2.0
ceará,cruzeiro,2.0,2011,2.0,1.0
corinthians,palmeira,2.0,2011,4.0,2.0
sãopaulo,santos,0.0,2011,2.0,2.0
internacional,grêmio,0.0,2011,2.0,0.0
cruzeiro,atléticomg,0.0,2011,1.0,2.0
atléticogo,américamg,0.0,2011,0.0,4.0
atléticopr,coritiba,0.0,2011,2.0,4.0
bahia,ceará,0.0,2011,1.0,1.0
avaí,figueirense,2.0,2011,0.0,1.0
botafogo,fluminense,2.0,2011,0.0,2.0
vasco,flamengo,2.0,2011,3.0,1.0
palmeira,portugues,2.0,2012,2.0,0.0
sportrecife,flamengo,2.0,2012,0.0,1.0
figueirense,náutico,0.0,2012,1.0,0.0
pontepreta,atléticomg,1.0,2012,0.0,2.0
botafogo,sãopaulo,0.0,2012,0.0,2.0
corinthians,fluminense,1.0,2012,4.0,2.0
internacional,coritiba,0.0,2012,3.0,2.0
cruzeiro,atléticogo,2.0,2012,2.0,1.0
vasco,grêmio,0.0,2012,3.0,0.0
bahia,santos,2.0,2012,1.0,0.0
flamengo,internacional,2.0,2012,1.0,4.0
portugues,vasco,1.0,2012,0.0,3.0
atléticogo,pontepreta,2.0,2012,1.0,0.0
náutico,cruzeiro,2.0,2012,0.0,1.0
atléticomg,corinthians,0.0,2012,3.0,3.0
coritiba,botafogo,1.0,2012,2.0,1.0
santos,sportrecife,2.0,2012,0.0,0.0
sãopaulo,bahia,0.0,2012,2.0,1.0
grêmio,palmeira,0.0,2012,0.0,2.0
fluminense,figueirense,2.0,2012,2.0,1.0
sportrecife,palmeira,0.0,2012,0.0,2.0
atléticogo,grêmio,1.0,2012,1.0,1.0
atléticomg,bahia,2.0,2012,3.0,1.0
vasco,náutico,0.0,2012,3.0,0.0
coritiba,portugues,0.0,2012,2.0,0.0
santos,fluminense,2.0,2012,0.0,2.0
internacional,sãopaulo,0.0,2012,2.0,2.0
pontepreta,flamengo,2.0,2012,0.0,1.0
botafogo,cruzeiro,1.0,2012,2.0,1.0
corinthians,figueirense,2.0,2012,1.0,1.0
flamengo,coritiba,0.0,2012,1.0,2.0
palmeira,atléticomg,1.0,2012,0.0,3.0
portugues,atléticogo,0.0,2012,0.0,1.0
grêmio,corinthians,0.0,2012,2.0,1.0
fluminense,internacional,2.0,2012,1.0,3.0
bahia,vasco,1.0,2012,1.0,3.0
sãopaulo,santos,0.0,2012,2.0,0.0
cruzeiro,sportrecife,0.0,2012,2.0,1.0
figueirense,pontepreta,2.0,2012,1.0,0.0
náutico,botafogo,0.0,2012,0.0,2.0
internacional,botafogo,1.0,2012,3.0,2.0
cruzeiro,figueirense,0.0,2012,3.0,1.0
fluminense,portugues,0.0,2012,1.0,1.0
palmeira,vasco,2.0,2012,0.0,4.0
sãopaulo,atléticomg,0.0,2012,2.0,3.0
flamengo,santos,0.0,2012,1.0,0.0
bahia,sportrecife,0.0,2012,1.0,1.0
pontepreta,corinthians,0.0,2012,0.0,0.0
coritiba,atléticogo,0.0,2012,1.0,0.0
náutico,grêmio,0.0,2012,1.0,3.0
vasco,cruzeiro,1.0,2012,4.0,3.0
portugues,sãopaulo,0.0,2012,1.0,3.0
atléticomg,náutico,0.0,2012,3.0,2.0
figueirense,bahia,2.0,2012,0.0,1.0
corinthians,palmeira,0.0,2012,0.0,0.0
grêmio,flamengo,0.0,2012,3.0,2.0
santos,coritiba,2.0,2012,0.0,2.0
sportrecife,internacional,1.0,2012,1.0,1.0
atléticogo,fluminense,1.0,2012,0.0,1.0
botafogo,pontepreta,1.0,2012,2.0,1.0
cruzeiro,sãopaulo,1.0,2012,4.0,3.0
náutico,fluminense,1.0,2012,2.0,2.0
vasco,pontepreta,0.0,2012,2.0,2.0
bahia,internacional,2.0,2012,1.0,2.0
portugues,santos,2.0,2012,2.0,0.0
coritiba,sportrecife,1.0,2012,2.0,1.0
palmeira,figueirense,0.0,2012,0.0,0.0
flamengo,atléticogo,0.0,2012,2.0,0.0
grêmio,atléticomg,1.0,2012,4.0,2.0
corinthians,botafogo,1.0,2012,1.0,1.0
botafogo,bahia,0.0,2012,2.0,1.0
internacional,cruzeiro,0.0,2012,2.0,4.0
atléticogo,náutico,1.0,2012,0.0,2.0
figueirense,vasco,2.0,2012,0.0,3.0
fluminense,flamengo,0.0,2012,3.0,3.0
santos,grêmio,0.0,2012,0.0,2.0
sãopaulo,coritiba,0.0,2012,3.0,1.0
sportrecife,corinthians,2.0,2012,1.0,1.0
atléticomg,portugues,0.0,2012,3.0,2.0
pontepreta,palmeira,0.0,2012,2.0,1.0
corinthians,náutico,0.0,2012,1.0,3.0
figueirense,atléticomg,1.0,2012,0.0,4.0
pontepreta,coritiba,0.0,2012,3.0,1.0
bahia,flamengo,1.0,2012,1.0,2.0
internacional,santos,2.0,2012,2.0,1.0
cruzeiro,grêmio,1.0,2012,3.0,1.0
botafogo,fluminense,2.0,2012,3.0,4.0
vasco,atléticogo,0.0,2012,1.0,0.0
palmeira,sãopaulo,2.0,2012,1.0,3.0
sportrecife,portugues,0.0,2012,1.0,1.0
santos,botafogo,2.0,2012,1.0,3.0
grêmio,sportrecife,0.0,2012,2.0,2.0
portugues,cruzeiro,1.0,2012,1.0,1.0
náutico,pontepreta,0.0,2012,2.0,4.0
atléticomg,internacional,0.0,2012,4.0,2.0
sãopaulo,vasco,1.0,2012,2.0,2.0
flamengo,corinthians,1.0,2012,2.0,2.0
fluminense,bahia,0.0,2012,3.0,0.0
coritiba,palmeira,2.0,2012,1.0,1.0
atléticogo,figueirense,0.0,2012,0.0,0.0
vasco,santos,0.0,2012,3.0,1.0
sportrecife,atléticomg,1.0,2012,2.0,5.0
corinthians,portugues,2.0,2012,3.0,0.0
internacional,atléticogo,0.0,2012,2.0,1.0
cruzeiro,flamengo,0.0,2012,1.0,2.0
palmeira,náutico,0.0,2012,1.0,2.0
figueirense,sãopaulo,1.0,2012,0.0,2.0
botafogo,grêmio,1.0,2012,2.0,2.0
pontepreta,fluminense,1.0,2012,3.0,4.0
bahia,coritiba,2.0,2012,0.0,0.0
pontepreta,sportrecife,2.0,2012,2.0,2.0
figueirense,internacional,1.0,2012,0.0,2.0
náutico,coritiba,1.0,2012,2.0,0.0
vasco,botafogo,0.0,2012,3.0,2.0
corinthians,cruzeiro,0.0,2012,2.0,2.0
grêmio,fluminense,0.0,2012,3.0,3.0
atléticogo,sãopaulo,0.0,2012,1.0,2.0
atléticomg,santos,0.0,2012,5.0,1.0
palmeira,bahia,1.0,2012,1.0,0.0
flamengo,portugues,2.0,2012,1.0,0.0
internacional,vasco,2.0,2012,3.0,4.0
coritiba,grêmio,0.0,2012,1.0,4.0
botafogo,figueirense,0.0,2012,0.0,0.0
fluminense,atléticomg,2.0,2012,3.0,5.0
sportrecife,atléticogo,2.0,2012,1.0,2.0
bahia,corinthians,2.0,2012,1.0,3.0
sãopaulo,flamengo,0.0,2012,2.0,1.0
santos,pontepreta,0.0,2012,0.0,2.0
cruzeiro,palmeira,0.0,2012,2.0,1.0
portugues,náutico,0.0,2012,0.0,1.0
atléticogo,botafogo,1.0,2012,2.0,1.0
palmeira,internacional,1.0,2012,1.0,2.0
portugues,figueirense,0.0,2012,1.0,0.0
coritiba,fluminense,1.0,2012,2.0,2.0
vasco,corinthians,2.0,2012,4.0,2.0
sãopaulo,sportrecife,0.0,2012,2.0,1.0
grêmio,bahia,0.0,2012,3.0,1.0
cruzeiro,pontepreta,1.0,2012,3.0,0.0
náutico,santos,0.0,2012,1.0,1.0
flamengo,atléticomg,0.0,2012,0.0,3.0
internacional,náutico,2.0,2012,3.0,2.0
sportrecife,vasco,1.0,2012,0.0,3.0
bahia,portugues,2.0,2012,1.0,2.0
corinthians,atléticogo,2.0,2012,2.0,2.0
santos,cruzeiro,0.0,2012,1.0,2.0
botafogo,palmeira,1.0,2012,2.0,1.0
figueirense,flamengo,1.0,2012,0.0,1.0
fluminense,sãopaulo,0.0,2012,3.0,3.0
atléticomg,coritiba,0.0,2012,2.0,2.0
pontepreta,grêmio,2.0,2012,1.0,3.0
santos,atléticogo,2.0,2012,2.0,1.0
sportrecife,figueirense,1.0,2012,0.0,0.0
bahia,cruzeiro,1.0,2012,1.0,2.0
flamengo,náutico,0.0,2012,2.0,1.0
sãopaulo,grêmio,1.0,2012,3.0,3.0
internacional,pontepreta,0.0,2012,2.0,1.0
atléticomg,vasco,0.0,2012,2.0,2.0
coritiba,corinthians,1.0,2012,2.0,1.0
portugues,botafogo,2.0,2012,2.0,2.0
fluminense,palmeira,0.0,2012,2.0,1.0
grêmio,portugues,1.0,2012,3.0,2.0
cruzeiro,fluminense,2.0,2012,2.0,3.0
atléticogo,atléticomg,2.0,2012,1.0,3.0
pontepreta,bahia,1.0,2012,1.0,1.0
botafogo,sportrecife,0.0,2012,2.0,0.0
palmeira,flamengo,0.0,2012,1.0,3.0
náutico,sãopaulo,0.0,2012,1.0,2.0
corinthians,internacional,0.0,2012,1.0,2.0
vasco,coritiba,2.0,2012,1.0,1.0
figueirense,santos,1.0,2012,1.0,2.0
fluminense,sportrecife,0.0,2012,3.0,0.0
náutico,bahia,0.0,2012,2.0,1.0
sãopaulo,pontepreta,0.0,2012,2.0,1.0
grêmio,figueirense,0.0,2012,2.0,1.0
atléticomg,botafogo,0.0,2012,2.0,2.0
santos,corinthians,0.0,2012,3.0,2.0
coritiba,cruzeiro,0.0,2012,0.0,2.0
flamengo,vasco,0.0,2012,3.0,1.0
portugues,internacional,2.0,2012,3.0,2.0
atléticogo,palmeira,0.0,2012,0.0,2.0
vasco,fluminense,1.0,2012,1.0,4.0
palmeira,santos,1.0,2012,2.0,3.0
pontepreta,portugues,0.0,2012,1.0,2.0
figueirense,coritiba,0.0,2012,1.0,1.0
corinthians,sãopaulo,1.0,2012,2.0,2.0
internacional,grêmio,1.0,2012,1.0,3.0
botafogo,flamengo,2.0,2012,1.0,4.0
cruzeiro,atléticomg,2.0,2012,1.0,3.0
sportrecife,náutico,2.0,2012,0.0,3.0
bahia,atléticogo,2.0,2012,1.0,1.0
santos,bahia,1.0,2012,4.0,1.0
coritiba,internacional,0.0,2012,1.0,1.0
náutico,figueirense,0.0,2012,2.0,2.0
atléticomg,pontepreta,2.0,2012,3.0,1.0
portugues,palmeira,0.0,2012,1.0,2.0
atléticogo,cruzeiro,1.0,2012,1.0,1.0
fluminense,corinthians,2.0,2012,4.0,2.0
grêmio,vasco,0.0,2012,3.0,0.0
flamengo,sportrecife,2.0,2012,2.0,0.0
sãopaulo,botafogo,0.0,2012,2.0,1.0
palmeira,grêmio,2.0,2012,1.0,4.0
figueirense,fluminense,2.0,2012,2.0,3.0
vasco,portugues,0.0,2012,0.0,2.0
sportrecife,santos,0.0,2012,0.0,3.0
bahia,sãopaulo,0.0,2012,2.0,3.0
corinthians,atléticomg,0.0,2012,2.0,2.0
internacional,flamengo,0.0,2012,0.0,1.0
cruzeiro,náutico,0.0,2012,1.0,3.0
pontepreta,atléticogo,0.0,2012,1.0,1.0
botafogo,coritiba,0.0,2012,1.0,2.0
flamengo,pontepreta,1.0,2012,1.0,2.0
portugues,coritiba,0.0,2012,1.0,2.0
náutico,vasco,2.0,2012,3.0,1.0
bahia,atléticomg,2.0,2012,3.0,1.0
grêmio,atléticogo,0.0,2012,3.0,1.0
cruzeiro,botafogo,1.0,2012,2.0,1.0
figueirense,corinthians,0.0,2012,1.0,2.0
sãopaulo,internacional,2.0,2012,3.0,1.0
fluminense,santos,0.0,2012,2.0,3.0
palmeira,sportrecife,0.0,2012,0.0,1.0
pontepreta,figueirense,2.0,2012,3.0,2.0
coritiba,flamengo,0.0,2012,2.0,1.0
corinthians,grêmio,0.0,2012,1.0,4.0
internacional,fluminense,1.0,2012,1.0,2.0
botafogo,náutico,0.0,2012,2.0,1.0
santos,sãopaulo,2.0,2012,2.0,2.0
vasco,bahia,1.0,2012,1.0,2.0
atléticomg,palmeira,0.0,2012,0.0,1.0
sportrecife,cruzeiro,0.0,2012,1.0,2.0
atléticogo,portugues,2.0,2012,1.0,2.0
corinthians,pontepreta,2.0,2012,2.0,3.0
portugues,fluminense,1.0,2012,2.0,2.0
figueirense,cruzeiro,0.0,2012,2.0,2.0
sportrecife,bahia,2.0,2012,2.0,3.0
atléticogo,coritiba,1.0,2012,0.0,2.0
vasco,palmeira,0.0,2012,1.0,1.0
santos,flamengo,0.0,2012,0.0,0.0
atléticomg,sãopaulo,0.0,2012,1.0,1.0
botafogo,internacional,2.0,2012,3.0,1.0
grêmio,náutico,0.0,2012,2.0,1.0
fluminense,atléticogo,1.0,2012,3.0,0.0
sãopaulo,portugues,0.0,2012,1.0,2.0
palmeira,corinthians,1.0,2012,1.0,2.0
cruzeiro,vasco,2.0,2012,2.0,2.0
coritiba,santos,1.0,2012,2.0,1.0
náutico,atléticomg,0.0,2012,0.0,2.0
bahia,figueirense,0.0,2012,2.0,2.0
pontepreta,botafogo,2.0,2012,2.0,3.0
internacional,sportrecife,2.0,2012,1.0,2.0
flamengo,grêmio,2.0,2012,0.0,2.0
fluminense,náutico,0.0,2012,3.0,1.0
figueirense,palmeira,1.0,2012,2.0,1.0
santos,portugues,1.0,2012,2.0,1.0
botafogo,corinthians,2.0,2012,3.0,3.0
pontepreta,vasco,2.0,2012,2.0,1.0
atléticogo,flamengo,1.0,2012,1.0,0.0
sãopaulo,cruzeiro,0.0,2012,1.0,1.0
sportrecife,coritiba,0.0,2012,1.0,2.0
internacional,bahia,0.0,2012,0.0,2.0
atléticomg,grêmio,2.0,2012,2.0,2.0
vasco,figueirense,0.0,2012,1.0,2.0
cruzeiro,internacional,2.0,2012,0.0,1.0
portugues,atléticomg,2.0,2012,1.0,2.0
náutico,atléticogo,0.0,2012,1.0,1.0
palmeira,pontepreta,0.0,2012,2.0,0.0
corinthians,sportrecife,0.0,2012,2.0,2.0
bahia,botafogo,0.0,2012,2.0,1.0
coritiba,sãopaulo,2.0,2012,2.0,2.0
flamengo,fluminense,1.0,2012,1.0,4.0
grêmio,santos,2.0,2012,1.0,2.0
flamengo,bahia,2.0,2012,1.0,3.0
portugues,sportrecife,0.0,2012,1.0,2.0
coritiba,pontepreta,0.0,2012,1.0,0.0
sãopaulo,palmeira,0.0,2012,2.0,2.0
náutico,corinthians,0.0,2012,2.0,2.0
atléticogo,vasco,1.0,2012,1.0,2.0
santos,internacional,2.0,2012,2.0,1.0
grêmio,cruzeiro,0.0,2012,1.0,0.0
atléticomg,figueirense,0.0,2012,1.0,1.0
fluminense,botafogo,0.0,2012,3.0,0.0
botafogo,santos,1.0,2012,0.0,2.0
